transaction_id,transaction_date,store_id,product_id,quantity,unit_price,discount_amount,total_amount
10467,2024-07-31,16,48,4,11.99,1.45,46.51
10468,2024-09-26,7,48,5,11.99,0.46,59.49
10469,2023-02-08,19,31,5,28.76,2.52,141.28
10470,2022-08-17,16,98,2,10.82,1.61,20.03
10471,2023-11-27,19,81,2,32.97,2.29,63.65
10472,2022-01-23,4,73,5,30.23,4.37,146.78
10473,2024-10-24,12,12,3,11.01,1.98,31.05
10474,2022-08-22,20,30,4,10.63,0.95,41.57
10475,2023-11-29,10,100,4,25.19,0.54,100.22
10476,2024-01-15,12,28,5,49.38,3.65,243.25
10477,2023-01-10,3,17,5,45.83,3.99,225.16
10478,2023-12-16,5,71,5,16.02,1.86,78.24
10479,2022-08-05,10,43,1,33.23,1.52,31.71
10480,2024-08-23,11,72,3,5.33,0.41,15.58
10481,2023-06-25,19,18,1,40.16,4.96,35.2
10482,2023-12-10,1,6,3,34.57,0.43,103.28
10483,2022-01-14,9,42,3,40.99,6.44,116.53
10484,2022-08-02,16,65,5,45.47,8.11,219.24
10485,2024-11-21,16,52,2,27.47,5.04,49.9
10486,2024-05-19,19,7,5,11.62,0.16,57.94
10487,2023-08-16,3,100,1,25.19,0.17,25.02
10488,2022-04-07,7,65,5,45.47,4.57,222.78
10489,2022-10-06,19,9,3,28.54,0.25,85.37
10490,2022-01-03,13,38,1,6.34,0.6,5.74
10491,2024-11-03,6,37,5,9.32,0.89,45.71
10492,2023-10-23,13,27,1,29.45,3.54,25.91
10493,2024-04-30,3,33,2,15.15,1.25,29.05
10494,2023-09-09,2,54,2,15.05,0.38,29.72
10495,2022-03-03,5,80,3,47.94,3.61,140.21
10496,2023-01-14,12,17,5,45.83,8.74,220.41
10497,2023-01-19,16,28,3,49.38,7.36,140.78
10498,2023-10-05,13,11,4,10.43,0.64,41.08
10499,2024-06-05,16,5,5,18.65,3.62,89.63
10500,2022-11-27,14,48,1,11.99,0.12,11.87
10501,2022-07-04,14,54,1,15.05,0.55,14.5
10502,2022-06-10,2,55,5,37.66,3.85,184.45
10503,2022-02-12,6,20,2,9.69,0.48,18.9
10504,2022-08-22,17,12,4,11.01,0.08,43.96
10505,2024-09-15,2,49,5,16.75,3.04,80.71
10506,2022-07-01,10,6,1,34.57,1.71,32.86
10507,2023-12-11,1,92,1,43.72,6.47,37.25
10508,2023-09-06,6,16,3,28.18,1.12,83.42
10509,2022-07-06,1,78,4,6.94,1.24,26.52
10510,2024-02-05,3,48,4,11.99,1.65,46.31
10511,2023-05-08,15,95,2,24.14,1.3,46.98
10512,2022-06-20,10,75,3,12.48,0.24,37.2
10513,2023-12-14,2,76,1,25.58,1.8,23.78
10514,2022-09-14,11,79,1,34.86,3.74,31.12
10515,2024-12-29,17,94,2,17.23,1.9,32.56
10516,2024-06-03,17,14,1,14.09,2.33,11.76
10517,2024-12-22,9,87,3,9.08,1.63,25.61
10518,2022-10-27,11,39,5,32.78,2.8,161.1
10519,2024-10-03,2,52,1,27.47,0.71,26.76
10520,2024-12-18,16,57,2,39.74,5.81,73.67
10521,2023-01-11,13,32,4,43.56,2.46,171.78
10522,2022-12-24,15,62,3,25.71,4.65,72.48
10523,2022-06-28,19,59,5,41.33,3.78,202.87
10524,2022-08-09,10,87,1,9.08,0.08,9.0
10525,2023-10-14,6,11,1,10.43,0.24,10.19
10526,2023-05-06,15,11,1,10.43,1.09,9.34
10527,2022-05-17,2,12,4,11.01,1.2,42.84
10528,2022-08-20,13,1,3,42.31,4.4,122.53
10529,2022-09-29,3,7,1,11.62,1.28,10.34
10530,2022-02-21,13,43,3,33.23,4.93,94.76
10531,2024-06-26,7,86,1,8.61,1.06,7.55
10532,2024-01-07,2,5,2,18.65,3.13,34.17
10533,2022-05-12,6,2,2,22.76,1.02,44.5
10534,2022-04-20,5,3,5,19.01,2.96,92.09
10535,2022-10-25,17,78,4,6.94,0.67,27.09
10536,2024-08-27,2,30,5,10.63,0.37,52.78
10537,2024-04-22,11,82,1,30.89,0.51,30.38
10538,2024-07-10,2,18,5,40.16,0.42,200.38
10539,2023-08-22,7,36,3,38.04,3.72,110.4
10540,2024-02-16,19,94,2,17.23,0.47,33.99
10541,2022-09-11,3,53,2,30.62,5.75,55.49
10542,2023-08-19,1,51,5,19.53,3.26,94.39
10543,2023-05-06,7,18,4,40.16,6.87,153.77
10544,2024-07-24,19,7,2,11.62,2.16,21.08
10545,2024-01-19,8,49,5,16.75,3.33,80.42
10546,2024-08-16,14,58,3,20.63,0.78,61.11
10547,2023-11-20,3,39,4,32.78,5.02,126.1
10548,2023-09-07,5,18,3,40.16,7.74,112.74
10549,2022-03-28,3,77,1,34.42,3.42,31.0
10550,2022-06-25,18,73,3,30.23,2.68,88.01
10551,2024-02-22,2,97,4,12.08,0.25,48.07
10552,2024-07-05,6,93,3,6.45,0.46,18.89
10553,2023-07-04,13,64,2,16.52,1.07,31.97
10554,2023-02-02,10,16,4,28.18,2.33,110.39
10555,2024-05-30,9,81,5,32.97,3.17,161.68
10556,2024-01-20,17,81,5,32.97,1.92,162.93
10557,2024-07-20,15,13,5,6.61,1.0,32.05
10558,2023-06-14,19,75,4,12.48,1.89,48.03
10559,2024-04-28,15,47,3,48.84,6.65,139.87
10560,2024-03-12,18,97,5,12.08,1.55,58.85
10561,2023-11-23,8,83,5,31.31,2.66,153.89
10562,2024-08-02,1,24,4,46.96,3.94,183.9
10563,2022-04-05,16,50,3,13.06,2.24,36.94
10564,2022-04-03,4,28,3,49.38,2.71,145.43
10565,2022-10-31,9,56,5,21.49,3.71,103.74
10566,2024-04-08,11,44,1,11.45,2.29,9.16
10567,2024-07-03,5,59,2,41.33,0.65,82.01
10568,2024-01-29,4,47,4,48.84,2.38,192.98
10569,2023-11-01,4,79,4,34.86,5.13,134.31
10570,2024-12-07,14,35,1,16.15,0.09,16.06
10571,2022-02-22,19,97,1,12.08,2.24,9.84
10572,2023-12-07,10,69,2,13.27,1.56,24.98
10573,2024-12-30,20,11,1,10.43,1.47,8.96
10574,2024-10-04,18,19,1,48.57,3.92,44.65
10575,2023-08-17,16,33,3,15.15,2.43,43.02
10576,2023-03-15,8,84,1,45.57,1.79,43.78
10577,2023-01-22,4,74,2,43.36,7.54,79.18
10578,2022-01-03,4,13,1,6.61,0.25,6.36
10579,2024-02-14,4,83,1,31.31,5.04,26.27
10580,2023-10-28,2,21,5,6.97,0.64,34.21
10581,2022-12-24,11,76,2,25.58,4.75,46.41
10582,2022-08-30,17,26,5,13.84,2.43,66.77
10583,2024-09-19,13,47,5,48.84,2.16,242.04
10584,2024-07-13,9,91,4,18.04,0.94,71.22
10585,2024-09-20,17,15,5,13.72,1.82,66.78
10586,2024-04-06,4,78,4,6.94,0.32,27.44
10587,2024-10-01,7,19,1,48.57,5.96,42.61
10588,2023-11-30,11,57,2,39.74,2.66,76.82
10589,2023-10-01,11,30,2,10.63,0.78,20.48
10590,2023-03-14,13,23,2,25.88,3.44,48.32
10591,2024-11-19,13,70,4,35.53,4.35,137.77
10592,2024-09-16,11,36,4,38.04,4.66,147.5
10593,2023-08-06,5,37,1,9.32,0.59,8.73
10594,2022-06-22,17,89,3,46.9,4.43,136.27
10595,2022-08-20,7,7,3,11.62,0.38,34.48
10596,2024-03-09,14,58,1,20.63,3.69,16.94
10597,2024-08-17,20,98,2,10.82,0.22,21.42
10598,2023-08-21,14,13,4,6.61,0.25,26.19
10599,2022-09-15,6,94,3,17.23,2.18,49.51
10600,2024-05-13,16,44,4,11.45,1.57,44.23
10601,2022-10-12,17,74,1,43.36,0.82,42.54
10602,2023-01-16,11,3,4,19.01,3.77,72.27
10603,2024-10-16,7,23,2,25.88,1.84,49.92
10604,2022-05-24,3,35,5,16.15,1.98,78.77
10605,2024-07-13,11,100,4,25.19,0.75,100.01
10606,2024-01-03,5,63,4,20.15,2.07,78.53
10607,2024-06-19,3,47,3,48.84,8.48,138.04
10608,2024-08-13,2,1,1,42.31,5.23,37.08
10609,2022-01-03,10,99,5,27.38,3.45,133.45
10610,2024-09-10,17,23,3,25.88,3.78,73.86
10611,2022-06-25,4,20,5,9.69,1.1,47.35
10612,2022-01-18,10,17,2,45.83,7.16,84.5
10613,2023-03-06,20,24,4,46.96,7.05,180.79
10614,2023-04-10,19,26,2,13.84,1.57,26.11
10615,2023-09-23,19,63,3,20.15,0.15,60.3
10616,2022-05-15,18,80,3,47.94,4.6,139.22
10617,2024-10-15,18,62,1,25.71,3.02,22.69
10618,2024-11-15,5,28,1,49.38,9.12,40.26
10619,2024-06-28,20,44,5,11.45,0.93,56.32
10620,2024-02-11,15,77,1,34.42,4.39,30.03
10621,2024-03-28,5,13,3,6.61,0.98,18.85
10622,2023-08-15,9,50,2,13.06,0.65,25.47
10623,2022-01-09,2,96,3,20.44,3.46,57.86
10624,2023-03-13,19,10,4,26.45,0.2,105.6
10625,2022-05-18,16,65,1,45.47,2.05,43.42
10626,2022-11-01,7,24,5,46.96,9.19,225.61
10627,2023-10-24,16,55,4,37.66,2.4,148.24
10628,2022-04-27,19,28,4,49.38,6.47,191.05
10629,2023-07-09,11,86,2,8.61,1.15,16.07
10630,2024-03-16,4,79,5,34.86,5.89,168.41
10631,2022-02-05,19,55,1,37.66,4.8,32.86
10632,2024-05-19,3,34,5,10.95,1.37,53.38
10633,2024-06-11,17,39,4,32.78,0.37,130.75
10634,2024-12-05,3,15,1,13.72,0.16,13.56
10635,2022-02-15,17,47,3,48.84,9.74,136.78
10636,2023-01-08,18,36,3,38.04,5.91,108.21
10637,2022-12-19,14,25,1,18.58,2.2,16.38
10638,2023-10-11,20,11,1,10.43,0.31,10.12
10639,2024-06-09,3,70,4,35.53,4.26,137.86
10640,2024-02-12,11,88,2,49.12,5.63,92.61
10641,2024-12-05,20,36,1,38.04,4.55,33.49
10642,2022-11-17,15,35,5,16.15,2.28,78.47
10643,2022-12-09,7,65,2,45.47,2.54,88.4
10644,2024-11-26,14,35,3,16.15,2.76,45.69
10645,2022-06-01,13,4,3,45.62,8.04,128.82
10646,2024-06-19,17,14,4,14.09,0.36,56.0
10647,2023-05-28,2,11,4,10.43,1.74,39.98
10648,2023-03-18,7,64,4,16.52,2.36,63.72
10649,2023-09-01,12,39,1,32.78,5.08,27.7
10650,2024-03-11,12,98,5,10.82,1.17,52.93
10651,2022-08-04,15,72,4,5.33,1.0,20.32
10652,2022-11-12,6,92,1,43.72,0.76,42.96
10653,2024-01-16,20,10,1,26.45,1.32,25.13
10654,2024-10-02,5,35,3,16.15,2.63,45.82
10655,2022-12-21,16,72,3,5.33,0.95,15.04
10656,2023-07-28,14,71,1,16.02,1.12,14.9
10657,2023-01-05,11,32,2,43.56,4.86,82.26
10658,2023-01-01,18,96,4,20.44,3.09,78.67
10659,2022-11-27,6,13,4,6.61,0.77,25.67
10660,2023-12-24,7,73,5,30.23,4.41,146.74
10661,2023-10-13,14,92,1,43.72,1.48,42.24
10662,2022-05-25,17,58,3,20.63,1.57,60.32
10663,2024-07-25,16,100,1,25.19,1.94,23.25
10664,2024-11-25,1,22,5,33.49,0.83,166.62
10665,2023-02-15,16,51,5,19.53,0.34,97.31
10666,2023-06-02,19,71,1,16.02,0.3,15.72
10667,2022-05-11,14,92,3,43.72,4.13,127.03
10668,2023-09-15,18,44,4,11.45,2.24,43.56
10669,2022-09-15,19,55,2,37.66,7.13,68.19
10670,2024-07-27,7,64,5,16.52,2.62,79.98
10671,2022-04-26,2,72,3,5.33,0.05,15.94
10672,2023-12-20,16,50,3,13.06,0.16,39.02
10673,2022-07-15,3,99,2,27.38,4.76,50.0
10674,2023-11-21,17,31,2,28.76,0.11,57.41
10675,2022-05-11,3,79,3,34.86,0.32,104.26
10676,2024-03-26,7,53,1,30.62,1.26,29.36
10677,2022-08-14,17,17,5,45.83,1.67,227.48
10678,2022-08-07,5,13,3,6.61,0.28,19.55
10679,2024-05-18,9,23,1,25.88,4.17,21.71
10680,2024-12-10,2,4,3,45.62,1.07,135.79
10681,2023-02-01,6,61,1,39.42,2.27,37.15
10682,2022-10-15,19,61,1,39.42,5.95,33.47
10683,2023-06-06,20,77,1,34.42,4.41,30.01
10684,2024-08-10,14,73,4,30.23,1.1,119.82
10685,2022-09-02,1,60,2,8.24,0.09,16.39
10686,2024-08-30,19,94,3,17.23,2.86,48.83
10687,2024-09-24,9,2,2,22.76,0.65,44.87
10688,2022-05-20,1,65,5,45.47,4.19,223.16
10689,2022-12-10,4,93,2,6.45,0.98,11.92
10690,2023-11-03,9,2,2,22.76,2.04,43.48
10691,2024-05-25,17,75,4,12.48,0.94,48.98
10692,2022-11-26,13,98,3,10.82,0.15,32.31
10693,2022-11-21,12,59,4,41.33,2.84,162.48
10694,2022-04-23,17,97,2,12.08,2.4,21.76
10695,2023-09-10,16,34,4,10.95,0.07,43.73
10696,2024-11-01,12,18,1,40.16,5.35,34.81
10697,2022-02-24,15,11,3,10.43,1.71,29.58
10698,2022-01-24,4,43,4,33.23,4.31,128.61
10699,2024-07-07,1,83,3,31.31,2.35,91.58
10700,2023-04-07,2,83,2,31.31,1.19,61.43
10701,2024-03-11,8,57,1,39.74,6.83,32.91
10702,2023-09-19,20,16,3,28.18,4.53,80.01
10703,2023-03-17,18,93,4,6.45,0.5,25.3
10704,2024-10-14,2,28,5,49.38,6.83,240.07
10705,2023-06-22,12,84,4,45.57,1.9,180.38
10706,2022-02-24,14,54,2,15.05,2.35,27.75
10707,2024-10-12,3,95,4,24.14,0.72,95.84
10708,2023-09-09,7,99,3,27.38,2.01,80.13
10709,2024-01-14,10,65,1,45.47,5.09,40.38
10710,2023-06-24,3,95,5,24.14,1.56,119.14
10711,2023-04-24,10,74,1,43.36,1.58,41.78
10712,2022-05-31,6,43,4,33.23,4.53,128.39
10713,2024-10-27,19,45,4,24.28,3.35,93.77
10714,2022-02-08,19,38,2,6.34,0.78,11.9
10715,2023-11-01,3,49,5,16.75,0.87,82.88
10716,2022-02-20,5,48,2,11.99,2.34,21.64
10717,2022-12-05,19,99,5,27.38,5.04,131.86
10718,2024-08-01,12,79,1,34.86,5.37,29.49
10719,2023-09-18,18,81,1,32.97,5.17,27.8
10720,2022-02-20,20,44,2,11.45,0.77,22.13
10721,2024-06-16,2,74,1,43.36,5.88,37.48
10722,2024-03-01,18,6,3,34.57,4.96,98.75
10723,2024-01-04,10,92,5,43.72,8.56,210.04
10724,2022-05-12,4,18,4,40.16,3.58,157.06
10725,2022-05-12,20,92,3,43.72,6.46,124.7
10726,2022-09-13,4,10,3,26.45,4.75,74.6
10727,2022-11-26,19,56,3,21.49,1.71,62.76
10728,2023-01-17,6,57,2,39.74,4.4,75.08
10729,2023-02-04,20,8,4,21.65,4.32,82.28
10730,2023-10-05,7,1,5,42.31,2.14,209.41
10731,2023-11-17,20,38,5,6.34,0.09,31.61
10732,2022-08-20,19,69,1,13.27,0.46,12.81
10733,2022-09-25,1,75,1,12.48,1.67,10.81
10734,2023-02-22,18,10,2,26.45,0.04,52.86
10735,2024-07-28,5,93,2,6.45,0.67,12.23
10736,2024-06-29,1,43,3,33.23,2.93,96.76
10737,2023-05-07,13,32,1,43.56,3.53,40.03
10738,2023-03-19,3,46,4,30.48,0.51,121.41
10739,2024-06-09,4,39,3,32.78,5.42,92.92
10740,2023-06-24,4,46,1,30.48,0.89,29.59
10741,2022-01-22,5,66,3,23.76,2.32,68.96
10742,2022-01-11,3,81,1,32.97,2.13,30.84
10743,2022-04-28,13,9,5,28.54,4.83,137.87
10744,2023-10-16,20,81,3,32.97,6.26,92.65
10745,2024-05-27,1,67,3,33.78,3.61,97.73
10746,2023-06-20,2,90,4,25.24,4.61,96.35
10747,2023-07-02,6,96,1,20.44,2.99,17.45
10748,2023-10-25,1,45,5,24.28,0.55,120.85
10749,2022-11-10,9,12,2,11.01,0.47,21.55
10750,2023-06-20,1,94,5,17.23,2.29,83.86
10751,2022-04-09,4,77,4,34.42,2.29,135.39
10752,2023-07-02,14,10,4,26.45,1.38,104.42
10753,2024-12-12,4,81,5,32.97,0.95,163.9
10754,2024-06-06,15,71,5,16.02,2.21,77.89
10755,2023-06-18,5,57,1,39.74,4.18,35.56
10756,2024-10-30,9,23,3,25.88,0.12,77.52
10757,2022-08-24,13,91,4,18.04,1.94,70.22
10758,2022-07-17,14,28,1,49.38,0.38,49.0
10759,2024-05-16,10,83,2,31.31,0.18,62.44
10760,2023-07-05,12,60,2,8.24,1.6,14.88
10761,2024-04-26,3,36,5,38.04,3.22,186.98
10762,2024-05-01,5,34,2,10.95,1.42,20.48
10763,2024-05-21,1,95,4,24.14,2.81,93.75
10764,2023-06-04,20,16,1,28.18,1.33,26.85
10765,2024-01-25,19,33,4,15.15,0.09,60.51
10766,2023-09-09,15,75,4,12.48,0.77,49.15
10767,2024-04-26,14,5,4,18.65,0.66,73.94
10768,2023-12-19,18,43,1,33.23,6.26,26.97
10769,2024-01-03,16,79,4,34.86,6.03,133.41
10770,2022-04-09,15,34,2,10.95,2.14,19.76
10771,2024-02-21,4,49,2,16.75,0.23,33.27
10772,2022-02-24,7,94,3,17.23,2.97,48.72
10773,2024-06-05,14,42,5,40.99,5.76,199.19
10774,2024-06-08,11,65,2,45.47,3.79,87.15
10775,2022-01-25,11,52,5,27.47,3.37,133.98
10776,2023-04-11,6,48,1,11.99,1.97,10.02
10777,2024-12-14,9,17,1,45.83,8.35,37.48
10778,2023-09-20,11,47,5,48.84,5.56,238.64
10779,2023-06-27,2,45,4,24.28,4.4,92.72
10780,2022-11-12,6,46,4,30.48,0.19,121.73
10781,2022-05-10,7,19,1,48.57,4.65,43.92
10782,2024-11-06,8,79,4,34.86,3.86,135.58
10783,2022-09-19,1,13,1,6.61,0.98,5.63
10784,2023-06-27,16,16,1,28.18,2.02,26.16
10785,2022-03-27,1,7,4,11.62,0.53,45.95
10786,2023-03-10,16,18,5,40.16,4.54,196.26
10787,2023-12-11,4,23,5,25.88,4.68,124.72
10788,2024-08-02,2,96,3,20.44,0.24,61.08
10789,2024-07-15,14,42,2,40.99,6.0,75.98
10790,2024-12-28,4,35,2,16.15,1.67,30.63
10791,2022-02-19,9,91,2,18.04,3.4,32.68
10792,2024-03-11,16,46,5,30.48,5.93,146.47
10793,2023-01-08,5,71,3,16.02,0.19,47.87
10794,2023-06-10,15,4,2,45.62,6.85,84.39
10795,2023-10-05,9,87,3,9.08,0.21,27.03
10796,2024-11-21,17,13,4,6.61,0.51,25.93
10797,2024-11-08,1,59,1,41.33,0.24,41.09
10798,2022-10-18,19,16,5,28.18,3.99,136.91
10799,2022-07-26,15,42,2,40.99,8.01,73.97
10800,2024-04-23,5,77,5,34.42,4.53,167.57
10801,2023-06-30,15,75,5,12.48,1.09,61.31
10802,2022-05-20,13,82,3,30.89,1.57,91.1
10803,2022-08-24,5,91,5,18.04,1.68,88.52
10804,2022-03-07,3,30,2,10.63,1.71,19.55
10805,2024-12-27,3,44,5,11.45,0.92,56.33
10806,2022-05-02,8,68,4,18.44,0.75,73.01
10807,2023-09-05,14,6,5,34.57,2.12,170.73
10808,2023-08-22,5,57,3,39.74,5.67,113.55
10809,2024-03-31,7,26,3,13.84,0.09,41.43
10810,2023-02-04,19,58,4,20.63,1.78,80.74
10811,2024-10-10,15,71,4,16.02,1.69,62.39
10812,2024-07-24,7,19,5,48.57,3.95,238.9
10813,2023-07-05,1,74,2,43.36,8.65,78.07
10814,2023-01-14,18,47,1,48.84,7.15,41.69
10815,2024-09-01,13,25,5,18.58,1.14,91.76
10816,2024-12-29,17,84,4,45.57,5.54,176.74
10817,2022-03-19,8,63,2,20.15,0.31,39.99
10818,2024-02-05,4,57,4,39.74,3.91,155.05
10819,2024-01-29,16,52,4,27.47,5.42,104.46
10820,2024-12-17,16,8,1,21.65,1.94,19.71
10821,2023-06-05,19,82,1,30.89,3.98,26.91
10822,2024-09-15,13,3,5,19.01,3.23,91.82
10823,2024-02-27,9,67,3,33.78,2.96,98.38
10824,2023-02-22,2,82,1,30.89,3.95,26.94
10825,2022-09-16,1,74,3,43.36,6.57,123.51
10826,2022-08-04,5,96,2,20.44,1.49,39.39
10827,2022-04-28,9,75,1,12.48,0.39,12.09
10828,2024-09-26,19,74,2,43.36,8.27,78.45
10829,2022-04-26,16,1,4,42.31,5.29,163.95
10830,2023-04-09,17,57,4,39.74,7.34,151.62
10831,2024-04-12,19,21,5,6.97,0.32,34.53
10832,2022-12-17,11,13,4,6.61,1.17,25.27
10833,2022-04-04,3,24,1,46.96,1.26,45.7
10834,2022-02-03,17,41,4,15.61,2.93,59.51
10835,2022-03-25,5,93,2,6.45,0.01,12.89
10836,2023-05-08,12,10,5,26.45,3.68,128.57
10837,2022-04-05,13,37,4,9.32,1.76,35.52
10838,2024-02-25,19,81,2,32.97,1.67,64.27
10839,2024-01-18,3,79,2,34.86,6.72,63.0
10840,2022-09-09,10,100,4,25.19,0.94,99.82
10841,2022-04-19,16,90,3,25.24,1.02,74.7
10842,2024-01-24,12,6,1,34.57,2.99,31.58
10843,2022-05-25,20,83,1,31.31,3.08,28.23
10844,2024-12-21,2,33,3,15.15,0.42,45.03
10845,2022-11-14,1,53,1,30.62,5.26,25.36
10846,2024-12-16,17,7,5,11.62,0.13,57.97
10847,2022-08-07,3,15,1,13.72,0.24,13.48
10848,2022-06-12,3,89,5,46.9,3.47,231.03
10849,2022-04-27,13,20,2,9.69,0.52,18.86
10850,2022-11-11,5,61,2,39.42,5.03,73.81
10851,2023-08-24,5,97,2,12.08,1.73,22.43
10852,2024-02-29,12,28,4,49.38,2.89,194.63
10853,2024-03-21,13,11,2,10.43,0.72,20.14
10854,2022-03-31,15,12,3,11.01,2.14,30.89
10855,2022-07-30,4,47,3,48.84,0.62,145.9
10856,2022-05-20,13,47,2,48.84,9.13,88.55
10857,2024-05-13,4,58,4,20.63,1.95,80.57
10858,2023-02-21,7,54,4,15.05,2.49,57.71
10859,2024-07-12,14,67,5,33.78,1.93,166.97
10860,2023-01-10,4,57,1,39.74,2.87,36.87
10861,2024-06-10,2,13,4,6.61,0.97,25.47
10862,2022-11-14,10,79,1,34.86,1.12,33.74
10863,2023-12-22,8,99,5,27.38,2.04,134.86
10864,2024-06-15,8,72,4,5.33,1.01,20.31
10865,2024-01-11,7,82,1,30.89,6.08,24.81
10866,2022-12-17,16,44,3,11.45,1.29,33.06
10867,2024-09-10,11,23,4,25.88,0.21,103.31
10868,2024-08-03,1,100,5,25.19,3.84,122.11
10869,2024-02-18,18,4,3,45.62,5.48,131.38
10870,2024-12-09,20,68,1,18.44,1.6,16.84
10871,2022-10-01,17,100,3,25.19,3.16,72.41
10872,2023-09-16,10,28,4,49.38,4.6,192.92
10873,2022-09-22,3,72,3,5.33,0.76,15.23
10874,2023-09-03,13,72,4,5.33,0.89,20.43
10875,2024-07-05,12,54,3,15.05,2.25,42.9
10876,2023-12-19,5,94,4,17.23,2.81,66.11
10877,2023-11-01,4,27,5,29.45,1.67,145.58
10878,2024-04-24,1,41,5,15.61,2.32,75.73
10879,2023-06-14,4,56,4,21.49,0.37,85.59
10880,2022-06-26,12,23,4,25.88,0.31,103.21
10881,2022-11-23,15,43,2,33.23,2.14,64.32
10882,2022-11-16,9,71,1,16.02,0.66,15.36
10883,2024-04-20,16,20,1,9.69,0.4,9.29
10884,2023-09-28,12,41,2,15.61,2.55,28.67
10885,2022-10-23,9,31,2,28.76,0.68,56.84
10886,2024-09-18,7,95,5,24.14,4.34,116.36
10887,2024-11-15,18,75,1,12.48,1.61,10.87
10888,2024-05-09,4,92,2,43.72,4.44,83.0
10889,2023-04-10,8,7,2,11.62,0.52,22.72
10890,2023-10-07,4,29,4,35.56,5.78,136.46
10891,2022-01-05,5,44,3,11.45,1.57,32.78
10892,2022-12-25,12,32,3,43.56,4.37,126.31
10893,2022-11-22,9,92,4,43.72,3.09,171.79
10894,2022-11-12,7,4,4,45.62,7.45,175.03
10895,2023-07-05,5,12,3,11.01,2.11,30.92
10896,2024-06-14,20,48,4,11.99,0.15,47.81
10897,2022-12-06,7,3,4,19.01,1.62,74.42
10898,2024-05-25,16,24,4,46.96,0.29,187.55
10899,2022-08-27,16,22,1,33.49,5.75,27.74
10900,2023-04-15,8,80,1,47.94,2.89,45.05
10901,2024-03-16,3,98,2,10.82,1.0,20.64
10902,2022-05-13,14,20,4,9.69,1.87,36.89
10903,2024-05-15,8,79,4,34.86,1.77,137.67
10904,2024-06-08,10,59,2,41.33,6.79,75.87
10905,2024-09-30,17,46,3,30.48,6.07,85.37
10906,2022-11-15,8,49,4,16.75,1.6,65.4
10907,2024-04-17,15,7,3,11.62,1.49,33.37
10908,2022-04-24,11,91,3,18.04,0.24,53.88
10909,2022-01-15,1,87,2,9.08,0.7,17.46
10910,2022-01-10,7,33,3,15.15,1.36,44.09
10911,2023-06-25,6,51,4,19.53,3.59,74.53
10912,2024-06-01,15,39,5,32.78,2.04,161.86
10913,2024-06-13,2,55,3,37.66,6.23,106.75
10914,2022-09-02,6,78,1,6.94,1.38,5.56
10915,2023-11-02,6,17,3,45.83,6.81,130.68
10916,2023-07-14,18,86,5,8.61,0.36,42.69
10917,2024-11-03,14,50,4,13.06,2.52,49.72
10918,2024-01-25,11,45,4,24.28,3.35,93.77
10919,2022-12-19,2,70,2,35.53,6.03,65.03
10920,2024-12-21,5,49,5,16.75,1.17,82.58
10921,2022-07-21,5,85,3,33.9,3.38,98.32
10922,2023-05-15,19,23,4,25.88,4.52,99.0
10923,2022-09-21,3,16,1,28.18,3.52,24.66
10924,2023-11-17,5,78,4,6.94,0.62,27.14
10925,2024-09-23,12,29,4,35.56,1.13,141.11
10926,2022-06-23,9,41,5,15.61,3.08,74.97
10927,2022-10-19,10,85,3,33.9,1.95,99.75
10928,2023-06-02,1,36,5,38.04,3.05,187.15
10929,2023-12-28,6,80,2,47.94,5.82,90.06
10930,2024-01-20,17,52,1,27.47,5.15,22.32
10931,2024-07-01,15,18,5,40.16,4.24,196.56
10932,2023-04-01,10,3,5,19.01,2.89,92.16
10933,2023-07-02,7,58,3,20.63,0.7,61.19
10934,2022-09-22,18,41,5,15.61,1.26,76.79
10935,2023-06-03,12,3,4,19.01,2.62,73.42
10936,2024-03-03,12,49,1,16.75,2.38,14.37
10937,2023-10-08,12,89,1,46.9,2.83,44.07
10938,2022-08-11,13,24,2,46.96,2.72,91.2
10939,2024-05-28,13,71,4,16.02,0.78,63.3
10940,2023-06-25,6,56,3,21.49,2.41,62.06
10941,2022-07-30,7,10,5,26.45,3.75,128.5
10942,2022-03-31,20,23,5,25.88,0.55,128.85
10943,2023-04-06,20,57,5,39.74,6.84,191.86
10944,2022-07-22,9,61,1,39.42,3.46,35.96
10945,2024-05-28,16,67,3,33.78,3.96,97.38
10946,2024-11-07,9,87,5,9.08,1.65,43.75
10947,2024-06-26,11,63,3,20.15,3.82,56.63
10948,2024-10-08,2,16,2,28.18,3.07,53.29
10949,2022-09-04,4,47,5,48.84,1.98,242.22
10950,2024-11-24,5,6,5,34.57,1.91,170.94
10951,2022-04-19,15,20,3,9.69,0.2,28.87
10952,2022-01-12,16,85,1,33.9,2.46,31.44
10953,2023-02-26,13,77,1,34.42,4.82,29.6
10954,2022-07-03,14,25,5,18.58,0.18,92.72
10955,2024-09-12,4,69,2,13.27,1.67,24.87
10956,2024-07-26,8,43,4,33.23,0.14,132.78
10957,2022-01-21,12,37,4,9.32,1.48,35.8
10958,2023-03-18,11,52,2,27.47,1.82,53.12
10959,2022-04-08,18,69,3,13.27,1.33,38.48
10960,2022-06-24,16,5,2,18.65,0.57,36.73
10961,2024-05-22,5,24,2,46.96,0.65,93.27
10962,2023-06-19,4,37,4,9.32,1.0,36.28
10963,2022-10-28,4,96,3,20.44,0.95,60.37
10964,2023-10-23,18,51,4,19.53,3.82,74.3
